card_id,benefit_seq,category,benefit_type,rate,is_selectable,icon_type,dt_class,summary,detail
2591,7,교통,할인,10%,N,,,"교통
버스/지하철/택시 10% 결제일 할인","버스/지하철/택시 10% 결제일 할인
- 대중교통(시내버스/지하철), 카카오T

유의사항
- 카카오T: 카카오T앱에 카드 등록 후 등록된 카드로 카카오T 앱 자동 결제 시 할인되며, 현장(택시, 주차장 등) 결제 등 앱 자동 결제 외 결제 금액은 할인되지 않습니다.
- 단, 카카오T앱 자동 결제로 인해 발생하는 카카오페이 거래의 경우 '온라인/간편결제'가 아닌 '버스/지하철/택시' 사용금액으로 분류되어 해당 영역의 할인 한도가 적용됩니다."
2591,8,해외,할인,10%,N,,,"해외
해외 10% 결제일 할인","해외 10% 결제일 할인
- 해외 온/오프라인 가맹점"
2591,9,기타,할인,,N,,,"무이자할부
무이자할부 서비스","무이자할부 서비스
- 전국 모든 가맹점  2~3개월 상시 무이자할부
- 무이자할부 이용금액은 결제일 할인 제외
- 할부 거래가 가능한 가맹점에서 5만원 이상 결제 시에 한함
- 일시불 거래를 할부로 전환할 경우 수수료 부과"
2591,10,기타,기타,1%,N,,,"프리미엄 서비스
국제 브랜드 서비스","국제 브랜드 서비스
- 해외겸용 카드의 경우 MasterCard Platinum 등급 기본 서비스만 제공되며, 호텔/공항 발렛파킹, 공항 라운지 입장 등 발급사 선택 서비스는 제공되지 않습니다.
- 국제 브랜드 서비스의 세부내용 및 유의사항은 국제 브랜드사 홈페이지(www. mastercard.co.kr)를 통해 확인하시기 바랍니다.
- 해외 결제 시 수수료가 발생할 수 있으며, 자세한 내용은 아래 [해외 이용 안내]를 참고하시기 바랍니다.

해외 이용 안내
- 국제브랜드 수수료: 1%(MasterCard)
- 해외 이용 시(해외사이트 거래 포함) 미화(USD) 기준 거래금액에 접수일의 비씨카드사 대외결제대행은행의 최초 전신환 매도율을 적용한 후, 국제브랜드사가 부과하는 수수료(1% 또는 1.1%)와 비씨카드가 부과하는 해외서비스 수수료(0.2%)를 포함하여 원화로 청구됩니다.
- 해외 이용 시 청구금액 산출방법
  * 해외 이용 시 청구금액 = (거래미화금액 x 전신환매도율①) + 국제브랜드 수수료② + 해외서비스 수수료③
  ① 전신환매도율: 접수일의 비씨카드사 대외결제대행은행의 최초 고시 전신환매도율
  ② 국제브랜드 수수료: (거래미화금액 x 국제브랜드 수수료율 1% 또는 1.1%) x 전신환매도율
  ③ 해외서비스 수수료(Mastercard만 적용): (거래미화금액 x 해외서비스 수수료율 0.2%) x 전신환매도율
- 비씨카드사 대외결제대행은행은 비씨카드 홈페이지(고객센터-해외이용안내)에서 확인 가능합니다. 단, 국제브랜드 수수료는 각 브랜드사 정책에 따라 변경될 수 있습니다.
- 원화로 결제하는 경우, 해외원화결제서비스(DCC) 수수료가 추가로 발생할 수 있으므로 유의하시기 바랍니다.

원화결제차단 신청방법
- 페이북 앱 : 해외원화결제차단 검색 또는 더보기 → 안심/편의 서비스 → 해외원화결제 차단
- 비씨카드 홈페이지 : 금융/생활편의 → 결제/안심 → 해외원화결제(DCC) 차단서비스
- 비씨카드 고객센터 : 02-950-8510"
2591,11,기타,할인,,N,,,"유의사항
꼭 확인하세요!","할인 한도
구분   전월 실적    영역 별 한도 월 통합 한도
국내 30만원 이상 5천원 1만원
60만원 이상 1만원 2만원
90만원 이상 1만5천원 3만5천원
해외 30만원 이상 없음 5천원
- 전월 실적 30만원 미만인 경우 결제일 할인 서비스가 제공되지 않습니다.
- 국내 사용금액은 결제 건당 최대 1천원까지 할인됩니다. (단, 대중교통은 제외)
- 대중교통 이용금액은 시내버스와 지하철 각각 월 최대 2천원까지 할인됩니다.

서비스 제공 조건
- 전월 실적은 카드 이용시점 기준 전월 1일부터 말일(매출 승인일)까지 국내외 일시불 및 할부 이용금액이며, 전월 실적이 30만원 이상인 경우 당월 1일부터 말일까지 할인서비스가 제공됩니다.
  단, 해외결제건 및 무승인 결제건(대중교통, 통신요금, 자동납부 등)의 경우 카드사에 접수된 매출전표 매입시점 기준으로 적용됩니다.
- 영역 별 할인 한도 및 월 통합 할인 한도는 매월 1일에 생성되고 매월 말일에 소멸되며, 잔여 할인 한도는 이월되지 않습니다.
- 전월 실적 및 할인 한도는 본인 및 가족카드를 합산하여 적용합니다.
- 결제일 할인 서비스는 비씨카드에 등록된 업종/가맹점 기준을 따르며, 서비스 할인 금액은 지정한 카드 결제일에 차감됩니다.
- 결제일 할인 서비스는 비씨카드에 매입 완료된 금액을 기준으로 제공됩니다.
- 매출 취소 시 매출전표가 접수된 월의 이용 실적에서 차감되며, 할인 적용 매출건을 취소하는 경우 할인 받은 금액은 반환됩니다.
- 할인 한도는 매출이 정상 처리되는 순서대로 차감되며, 매출 취소로 인한 할인 한도 복원 시 복원 이후 거래부터 잔여 할인 한도가 적용됩니다.
- 할인 받은 이용 건을 취소할 경우 전표가 실시간 접수되지 않아 할인 한도가 즉시 복원되지 않을 수도 있습니다.
- 최초 카드 사용 등록일로부터 다음달 말일까지는 전월 실적 30만원 이상에 해당하는 할인 한도가 제공됩니다. 단, 최초 카드 사용 등록월의 실적이 60만원 또는 90만원 이상일 경우에는 다음달에 해당 실적 구간의 할인 한도가 제공됩니다.

전월 실적 제외 항목
- 단기카드대출(현금서비스), 장키카드대출(카드론), 연회비, 연체료, 제수수료/이자, 아파트 관리비, 상하수도/전기/도시가스 요금, 상품권 구매금액, 선불카드/선불 전자 지급수단 구매 및 충전금액

할인 제외 항목
- 무이자할부(Light 할부, 부분 무이자할부 포함) 이용금액
- 상품권 구매금액, 선불카드/선불 전자 지급수단 구매 및 충전금액

연회비 안내
구분   브랜드 총연회비 기본연회비 제휴연회비
본인 국내전용 BC 5천원 없음 5천원
해외겸용 MasterCard 5천원 없음 5천원
- 가족카드는 별도의 연회비가 없습니다.
- 본 상품은 후불교통기능이 기본으로 탑재되어 발급됩니다."
2609,1,기타,적립,4%,N,,,쿠팡 최대,4만원적립(최대 4%: 기본2%+추가2%)
2609,2,기타,적립,1.2%,N,,,쿠팡 외 최대,1.2만원적립(최대1.2%: 기본 0.2%+추가1%)
2609,3,기타,기타,,N,,,[프로모션 기간: ~26.4.14],
2609,4,기타,기타,,N,,,전월실적,없음
2609,5,기타,적립,4%,N,,,"혜택 프로모션
쿠팡, 쿠팡이츠, 쿠팡플레이 최대 4만원 적립(전월실적 조건 없음)
쿠팡 외 최대 1.2만원 적립(전월실적 조건 없음)","행사 기간: 2026. 4. 14(화)까지
쿠팡, 쿠팡이츠, 쿠팡플레이 이용금액 최대 4%
구분 적립률 월 적립 한도
상품 혜택 2% 2만원
프로모션 2% 2만원

쿠팡, 쿠팡이츠, 쿠팡플레이 외 국내외 가맹점 이용금액 최대 1.2%
구분 적립률 월 적립 한도
상품 혜택 0.2% 2천원
프로모션 1% 1만원
* 프로모션 혜택은 프로모션 기간 내에만 제공"
2609,6,기타,적립,2%,N,,,"적립
(상품 기본 혜택) 쿠팡, 쿠팡이츠, 쿠팡플레이 2% 쿠팡캐시 적립","쿠팡, 쿠팡이츠, 쿠팡플레이 2% 쿠팡캐시 적립
- 쿠팡, 쿠팡이츠, 쿠팡플레이 이용금액 2% 쿠팡캐시 적립
- 적립한도: 월 2만원(전월실적 조건 없음)"
2609,7,기타,적립,0.2%,N,,,"적립
(상품 기본 혜택) 쿠팡 외 가맹점 0.2% 쿠팡캐시 적립","- 국내외 가맹점 이용금액 0.2% 쿠팡캐시 적립
- 쿠팡, 쿠팡이츠, 쿠팡플레이 이용금액은 적립 제외
- 적립한도: 월 2천원(전월실적 조건 없음)"
2609,8,기타,할인,,N,,,"유의사항
꼭 확인하세요!","- 해외 이용 시 별도의 수수료가 부과되며, 자세한 사항은 ‘이용 전 확인사항’ > ‘해외 이용 확인사항’ 참고 부탁드립니다.

쿠팡캐시 적립 서비스 제외 대상
- 무이자할부 이용금액, 취소금액, 단기카드대출(현금서비스), 장기카드대출(카드론), 상품권 및 선불카드(선불전자지급수단 포함) 구입/충전금액, 아파트관리비, 초/중/고 학교납입금 전체, 정부지원금(보육료/유치원보조비/바우처 이용금액 등), 대학(원) 등록금, 각종 세금, 공과금(전기/수도), 4대 사회보험료(건강/연금/고용/산재), 각종 수수료 및 이자, 연체료, 연회비, 신차구매청구(환급) 할인전표 전체, 무승인전표(대중교통, 공항버스, 자판기, 터널통행료, 항공기내 이용 등)

쿠팡캐시 안내
- 쿠팡캐시란 쿠팡, 쿠팡이츠, 쿠팡플레이 등에서 현금처럼 사용 가능한 결제 수단
- 적립된 쿠팡캐시는 쿠팡 회원가입 후 조회 및 사용 가능
- 쿠팡캐시는 쿠팡/쿠팡페이의 운영 기준에 따르며, 쿠팡캐시에 대한 자세한 내용은 쿠팡 앱/홈페이지 또는 고객센터를 통해 확인
- 카드 사용 후 취소할 경우 취소금액 적립분만큼 차감

연회비
구분 기본연회비(회원별) 제휴연회비(카드별) 합계
국내전용 (Local) 7천원 1만3천원 2만원
국내외겸용(VISA)
연회비 반환 기준
- 회원이 유효기간이 도래하기 전에 카드를 해지한 경우 연회비 반환금액은 계약을 해지한 날부터 일 단위로 계산하여 산정하며, 10영업일 이내에 반환 처리됩니다. 부가서비스 제공 내역 확인에 시간이 소요되는 등의 불가피한 사유로 10영업일 이내에 반환하기 어려운 경우 계약 해지일부터 3개월 이내에 반환할 수 있습니다. 이 경우 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액 산정에서 제외됩니다.
①카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용
②카드 이용 시 제공되는 추가적인 혜택 (기프트 제공 비용) 등 부가서비스 제공에 소요된 비용"
657,1,기타,할인,5%,N,,,온라인간편결제,5%할인
657,2,기타,할인,50%,N,,,스트리밍,50%할인
657,3,마트/편의점,할인,10%,N,,,편의점,10%할인
657,4,기타,기타,,N,,,전월실적,30만원 이상
657,5,기타,할인,5%,N,,,"간편결제
온라인 간편결제 5% 결제일할인","서비스 안내
- 온라인 간편결제 5% 결제일할인(청구할인)

대상점
- 삼성 페이, 네이버페이, 카카오페이, PAYCO, 스마일페이, coupay, SSGPAY, L.pay 결제건

할인기준
전월 이용금액 통합 월 할인한도
30만원 이상
10,000원
60만원 이상
15,000원
90만원 이상
20,000원

이용조건
- 전월 이용금액 30만원 이상 시 제공
- 발급월+1개월까지는 전월 이용금액 30만원 미만 시에도 30만원 이상~60만원 미만 실적구간의 혜택 제공
· 전월 이용금액 60만원 이상 시에는 해당 실적구간 서비스 제공

할인 제외 대상
무이자할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 초·중·고등학교 학교납입금, 대학 등록금, 대중교통, 택시, 고속버스(차내 단말기 및 고속버스 앱 결제), 고속도로 통행요금, 부동산 임대료, 기프트/선불카드(포인트, 사이버머니 등 전자지급 수단 포함) 구매 및 충전, 상품권 구매, 문자알림서비스, 스마트오토서비스 이용금액

유의사항
- 온라인 간편결제의 경우, 국내 온라인 가맹점에 한하며, 오프라인 매장 결제건(바코드, QR코드, 스마트폰 NFC 등)은 제외됩니다.
- 삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한합니다.
- 할인 혜택 및 전월 이용금액 산정은 승인 시점 기준으로 적용됩니다. 다만, 해외 결제건 및 무승인 결제건(예 : 대중교통, 이동통신 등 자동납부 결제건 등)의 경우 매출전표 접수 시점 기준으로 적용됩니다.
- 삼성카드의 다른 결제일할인(청구할인) 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용됩니다.
- 전월 이용금액이란, 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액을 의미하며, 단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않습니다.
- 전월 이용금액 산정 시, 온라인 간편결제 5% 할인/스트리밍 50% 할인/편의점·헬스&뷰티·생활잡화 10% 할인 혜택이 적용된 이용금액, 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 초·중·고등학교 학교납입금, 대학 등록금, 대중교통, 택시, 아파트 관리비, 부동산 임대료, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건은 제외됩니다.
- 삼성카드는 아래 항목을 공과금으로 분류하고 있습니다.
· 전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가·공공기관·공공단체(지방자치단체, 공공조합, 영조물, 공재단)에서 개설한 가맹점 이용금액
- 결제 취소건의 경우, 매출취소전표 접수월의 이용금액에서 차감 반영하고 있습니다.
· 포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금"
657,6,기타,할인,50%,N,,,"디지털구독
스트리밍 50% 결제일할인","서비스안내
스트리밍 이용료 정기결제 시 50% 결제일할인(청구할인)

대상점
- 넷플릭스, 웨이브, 티빙, 왓챠, 멜론, FLO

할인기준
전월 이용금액 통합 월 할인한도
30만원 이상
5,000원
60만원 이상
7,000원
90만원 이상
10,000원

이용조건
- 전월 이용금액 30만원 이상 시 제공
- 발급월+1개월까지는 전월 이용금액 30만원 미만 시에도 30만원 이상~60만원 미만 실적구간의 혜택 제공
· 전월 이용금액 60만원 이상 시에는 해당 실적구간 서비스 제공

할인 제외 대상
무이자할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 초·중·고등학교 학교납입금, 대학 등록금, 대중교통, 택시, 고속버스(차내 단말기 및 고속버스 앱 결제), 고속도로 통행요금, 부동산 임대료, 기프트/선불카드(포인트, 사이버머니 등 전자지급 수단 포함) 구매 및 충전, 상품권 구매, 문자알림서비스, 스마트오토서비스 이용금액

유의사항
- 간편결제건 및 앱스토어를 통한 결제건(인앱 결제)은 제외됩니다.
- 삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한합니다.
- 할인 혜택 및 전월 이용금액 산정은 승인 시점 기준으로 적용됩니다. 다만, 해외 결제건 및 무승인 결제건(예 : 대중교통, 이동통신 등 자동납부 결제건 등)의 경우 매출전표 접수 시점 기준으로 적용됩니다.
- 삼성카드의 다른 결제일할인(청구할인) 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용됩니다.
- 전월 이용금액이란, 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액을 의미하며, 단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않습니다.
- 전월 이용금액 산정 시, 온라인 간편결제 5% 할인/스트리밍 50% 할인/편의점·헬스&뷰티·생활잡화 10% 할인 혜택이 적용된 이용금액, 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 초·중·고등학교 학교납입금, 대학 등록금, 대중교통, 택시, 아파트 관리비, 부동산 임대료, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건은 제외됩니다.
- 삼성카드는 아래 항목을 공과금으로 분류하고 있습니다.
· 전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가·공공기관·공공단체(지방자치단체, 공공조합, 영조물, 공재단)에서 개설한 가맹점 이용금액
- 결제 취소건의 경우, 매출취소전표 접수월의 이용금액에서 차감 반영하고 있습니다.
· 포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금"
